Have,Name,Game,Set,Low,Mid,High
1,Commencement Dance - [Unlimited],YuGiOh,Magic Ruler,$0.04,$0.22,$1.00
1,Octoberser - [Unlimited],YuGiOh,Magic Ruler,$0.02,$0.20,$4.99
1,Ryu-Ran - [Unlimited],YuGiOh,Magic Ruler,$0.05,$0.25,$2.09
1,Sonic Duck - [1st Edition],YuGiOh,Magician's Force,$0.27,$0.50,$5.00
1,Cliff the Trap Remover - [Unlimited],YuGiOh,Magician's Force,$0.98,$1.57,$3.10
1,Magical Marionette - [Unlimited],YuGiOh,Magician's Force,$0.14,$0.30,$2.99
1,Zombie Tiger - [Unlimited],YuGiOh,Magician's Force,$0.05,$0.24,$1.05
1,Moon Envoy - [Limited],YuGiOh,McDonald's Promo Series 2,$0.28,$0.86,$6.31
1,Sword of Deep-Seated - [Unlimited],YuGiOh,Metal Raiders,$0.05,$0.36,$1.19
1,Kojikocy - [Unlimited],YuGiOh,Metal Raiders,$0.05,$0.24,$1.00
1,Larvae Moth - [Unlimited],YuGiOh,Metal Raiders,$0.09,$0.32,$32.00
1,Launcher Spider - [Unlimited],YuGiOh,Metal Raiders,$0.01,$0.24,$1.09
1,Feral Imp - [Unlimited],YuGiOh,Metal Raiders,$0.12,$0.30,$2.10
1,Harpie Lady (Original Artwork) - [Unlimited],YuGiOh,Metal Raiders,$1.24,$2.77,$70.00
1,Block Attack - [Unlimited],YuGiOh,Metal Raiders,$0.04,$0.24,$1.00
1,Ancient Elf - [1st Edition],YuGiOh,Metal Raiders,$0.48,$1.00,$3.99
1,7 Colored Fish - [Unlimited],YuGiOh,Metal Raiders,$0.06,$0.40,$1.49
1,Crawling Dragon - [Unlimited],YuGiOh,Metal Raiders,$0.03,$0.37,$2.10
1,Cyber Saurus - [Unlimited],YuGiOh,Metal Raiders,$0.02,$0.45,$1.75
1,Dark Elf - [Unlimited],YuGiOh,Metal Raiders,$0.29,$1.27,$5.00
1,Doma The Angel of Silence - [Unlimited],YuGiOh,Metal Raiders,$0.03,$0.25,$1.14
1,Ryu-Kishin Powered - [Unlimited],YuGiOh,Metal Raiders,$0.03,$0.25,$1.00
1,Musician King - [Unlimited],YuGiOh,Metal Raiders,$0.18,$0.50,$1.65
1,Prevent Rat - [1st Edition],YuGiOh,Metal Raiders,$0.23,$0.73,$1.69
1,Rabid Horseman - [Unlimited],YuGiOh,Metal Raiders,$0.15,$0.48,$1.19
1,Kurivolt - [Unlimited],YuGiOh,Order of Chaos,$0.07,$0.25,"$10,000.00"
1,Darklon - [Unlimited],YuGiOh,Order of Chaos,$0.02,$0.25,$1.75
1,Photon Leo - [Unlimited],YuGiOh,Order of Chaos,$0.04,$0.25,$11.50
1,Aqua Armor Ninja - [Unlimited],YuGiOh,Order of Chaos,$0.07,$0.25,$1.10
1,Wind-Up Honeybee - [1st Edition],YuGiOh,Order of Chaos,$0.03,$0.25,$1.00
1,Masked Ninja Ebisu - [Unlimited],YuGiOh,Order of Chaos,$0.10,$0.25,$1.70
1,Primordial Soup - [Unlimited],YuGiOh,Order of Chaos,$0.02,$0.25,$1.10
1,Counterforce - [Unlimited],YuGiOh,Order of Chaos,$0.03,$0.24,$10.00
1,Zenmailstrom - [Unlimited],YuGiOh,Order of Chaos,$0.04,$0.24,$1.75
1,Degen-Force - [1st Edition],YuGiOh,Order of Chaos,$0.03,$0.25,$1.00
1,Interplanetarypurplythorny Dragon - [Unlimited],YuGiOh,Order of Chaos,$0.05,$0.25,"$10,000.00"
1,Photon Trident - [Unlimited],YuGiOh,Order of Chaos,$0.03,$0.25,$1.10
1,Danipon - [Unlimited],YuGiOh,Order of Chaos,$0.04,$0.25,$1.10
2,Koalo-Koala - [Unlimited],YuGiOh,Order of Chaos,$0.10,$0.25,$5.19
1,Rain of Mercy - [Unlimited],YuGiOh,Pharaoh's Servant,$0.04,$0.25,$1.10
2,Overdrive - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.19,$0.99
1,Mr. Volcano - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.19,$1.70
1,Sword Hunter - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.28,$0.99
1,Fairy Meteor Crush - [Unlimited],YuGiOh,Pharaoh's Servant,$0.19,$0.60,$2.00
2,4-Starred Ladybug of Doom - [Unlimited],YuGiOh,Pharaoh's Servant,$0.02,$0.22,$1.32
1,Deepsea Warrior - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.22,$1.00
1,7 Completed - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.24,$1.25
1,Bite Shoes - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.20,$1.10
1,Cold Wave - [Unlimited],YuGiOh,Pharaoh's Servant,$0.25,$0.74,$4.50
1,Gust - [Unlimited],YuGiOh,Pharaoh's Servant,$0.02,$0.20,$1.70
1,Gradius - [Unlimited],YuGiOh,Pharaoh's Servant,$0.04,$0.27,$1.00
1,Insect Barrier - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.26,$1.80
2,Insect Imitation - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.25,$4.29
1,Invitation to a Dark Sleep - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.15,$1.25
1,Magic Drain - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.42,$1.51
1,Major Riot - [Unlimited],YuGiOh,Pharaoh's Servant,$0.07,$0.25,$0.99
1,Skull Invitation - [Unlimited],YuGiOh,Pharaoh's Servant,$0.10,$0.35,"$10,000.00"
1,The Regulation of Tribe - [1st Edition],YuGiOh,Pharaoh's Servant,$0.12,$0.28,$1.00
1,Twin-Headed Fire Dragon - [1st Edition],YuGiOh,Pharaoh's Servant,$0.10,$0.43,$0.99
1,Tutan Mask - [Unlimited],YuGiOh,Pharaonic Guardian,$0.05,$0.25,$5.08
1,Moisture Creature - [1st Edition],YuGiOh,Pharaonic Guardian,$0.23,$0.51,$1.99
1,Gravekeeper's Vassal - [Unlimited],YuGiOh,Pharaonic Guardian,$0.01,$0.25,$3.00
1,Book of Taiyou - [Unlimited],YuGiOh,Pharaonic Guardian,$2.00,$2.99,$6.23
1,Charm of Shabti - [Unlimited],YuGiOh,Pharaonic Guardian,$0.08,$0.25,$1.00
1,Dark Room of Nightmare - [Unlimited],YuGiOh,Pharaonic Guardian,$1.49,$2.33,$17.43
1,Secret Pass to the Treasures - [Unlimited],YuGiOh,Pharaonic Guardian,$0.03,$0.24,$1.30
1,Nightmare Horse - [Unlimited],YuGiOh,Pharaonic Guardian,$0.39,$0.92,$3.50
1,Kagetokage - [1st Edition],YuGiOh,Photon Shockwave,$0.35,$0.50,$1.10
4,Skrelp,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
1,Galarian Perrserker - [Reverse Holofoil],Pokemon,Crown Zenith,$0.09,$0.32,$1.19
2,Aron,Pokemon,Crown Zenith,$0.01,$0.07,$1.00
4,Lairon,Pokemon,Crown Zenith,$0.01,$0.08,$5.00
1,Pawniard (91),Pokemon,Crown Zenith,$0.01,$0.05,$0.99
2,Pawniard (92),Pokemon,Crown Zenith,$0.01,$0.05,$5.00
3,Bisharp,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
1,Zamazenta - [Holofoil],Pokemon,Crown Zenith,$0.10,$0.65,$4.49
2,Bellossom,Pokemon,Crown Zenith,$0.01,$0.13,$1.19
3,Tangela,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
1,Tangrowth,Pokemon,Crown Zenith,$0.01,$0.11,$1.05
3,Scyther,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
1,Sunkern,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
1,Yanma,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
1,Kricketot,Pokemon,Crown Zenith,$0.01,$0.05,$5.00
4,Cherubi,Pokemon,Crown Zenith,$0.01,$0.05,$0.99
5,Carnivine,Pokemon,Crown Zenith,$0.01,$0.05,$25.00
1,Hatterene VMAX - [Holofoil],Pokemon,Crown Zenith,$0.69,$1.77,$9.95
1,Oddish,Pokemon,Crown Zenith,$0.01,$0.06,$5.00
2,Gloom,Pokemon,Crown Zenith,$0.01,$0.06,$0.99
2,Grubbin,Pokemon,Crown Zenith,$0.01,$0.05,$1.00
1,Cheren's Care - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$1.55,$3.55,$9.75
1,Deoxys VSTAR - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$8.36,$10.75,$34.99
1,Leafeon VSTAR - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$19.00,$24.14,$199.95
1,Bidoof - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$2.49,$3.38,$11.00
1,Lumineon V - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$9.45,$11.00,$35.00
1,Altaria - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$0.74,$1.40,$10.00
1,Bibarel - [Holofoil],Pokemon,Crown Zenith: Galarian Gallery,$2.00,$3.00,$7.49
1,Fuecoco - [Holofoil],Pokemon,SV: Scarlet & Violet Promo Cards,$3.65,$5.23,$11.00
1,Quaxly - [Holofoil],Pokemon,SV: Scarlet & Violet Promo Cards,$1.95,$3.21,$5.48
1,Sprigatito - [Holofoil],Pokemon,SV: Scarlet & Violet Promo Cards,$5.80,$7.00,$11.49
1,Spidops - [Holofoil],Pokemon,SV: Scarlet & Violet Promo Cards,$0.01,$0.35,$2.50
1,Annihilape - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.15,$2.99
1,Tropius,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.08,$1.00
1,Smoliv - 020/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.08,$1.01
1,Smoliv - 021/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.00
1,Arboliva - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.15,$5.95
1,Charcadet - 040/198 - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.10,$0.31,$1.63
1,Slowpoke - 042/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.01
2,Floatzel,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.08,$1.00
1,Wiglett - 055/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.01
1,Cetoddle - 059/198 - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.04,$0.19,$1.25
1,Pawmi - 073/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$3.00
1,Pawmi - 074/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$3.00
1,Wattrel - 078/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.02
1,Miraidon - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.18,$5.00
1,Drowzee - 082/198 - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.12,$2.00
1,Hypno,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.00
1,Floette,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.09,$1.00
1,Houndstone - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.15,$2.95
1,Primeape,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.04
1,Medicham - 111/198 - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.05,$0.20,$1.25
2,Lucario,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.08
1,Pawniard - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.12,$1.25
1,Bombirdier - 138/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.95
1,Forretress,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.08,$1.00
1,Zangoose - 146/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.01
1,Lechonk - 154/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.02
1,Lechonk - 154/198 - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.07,$0.21,$1.25
1,Tandemaus - 159/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.02
1,Flamigo,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.00
1,Beach Court,Pokemon,SV01: Scarlet & Violet Base Set,$0.03,$0.25,$40.00
1,Electric Generator - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.10,$0.54,$5.00
2,Miriam - 179/198,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.19,$5.95
1,Poke Ball,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$1.00
1,Rocky Helmet,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$3.00
1,Switch,Pokemon,SV01: Scarlet & Violet Base Set,$0.02,$0.20,$1.25
2,Sprigatito - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.00,$0.00,$0.00
1,Sprigatito - [Reverse Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.03,$0.17,$4.00
1,Fuecoco,Pokemon,SV01: Scarlet & Violet Base Set,$0.01,$0.10,$5.00
2,Fuecoco - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.00,$0.00,$0.00
2,Quaxly - [Holofoil],Pokemon,SV01: Scarlet & Violet Base Set,$0.00,$0.00,$0.00
1,Trial of Nightmare - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$1.49,$2.00,$2.50
1,Flame Manipulator - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.39,$0.41,$0.59
1,Turtle Tiger - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.30,$0.40,$0.99
1,Petit Angel - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.20,$0.25,$0.35
1,The Furious Sea King - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.15,$0.45,$0.75
1,King Fog - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.50,$0.63,$0.75
1,Sparks - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$2.50,$4.00,$5.00
1,Larvas - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.15,$0.48,$0.75
1,Terra the Terrible - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.40,$0.99,$1.00
1,Electro-Whip - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.20,$2.60,$4.99
1,Machine Conversion Factory - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.00,$0.00,$0.00
1,Tripwire Beast - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.25,$0.25,$0.30
1,Armed Ninja - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.75,$0.99,$2.00
1,Darkworld Thorns - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.40,$0.40,$0.41
1,Drooling Lizard - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.25,$0.49,$0.50
1,Succubus Knight - [Unlimited],YuGiOh,Legend of Blue Eyes White Dragon (Worldwide English),$0.50,$2.20,$3.00
2,Hoppip - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
3,Skiploom,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Jumpluff - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Pineco,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Heracross - 006/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Combee - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
1,Combee,Pokemon,SV02: Paldea Evolved,$0.01,$0.05,$1.63
1,Tarountula - 016/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Tarountula - 017/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Rellor - 025/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Rellor - 026/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Talonflame,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Pyroar - 032/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Fuecoco - 034/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Fuecoco - 034/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.25,$4.99
1,Charcadet - 038/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Charcadet - 039/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Charcadet - 039/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.20,$4.99
1,Chi-Yu ex - 040/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.15,$0.98,$9.95
1,Paldean Tauros - 041/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Magikarp - 042/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Gyarados - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.05,$0.25,$4.99
1,Marill - 044/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Azumarill,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Delibird,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Cetoddle - 053/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.18,$4.99
1,Cetoddle - 053/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Cetoddle - 054/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Cetitan - 055/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Veluza - 056/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.13,$4.99
2,Frigibax - 057/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.19,$1.63
1,Frigibax - 058/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$1.63
3,Arctibax - 059/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$25.00
1,Pikachu,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Raichu - 064/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Luxio,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Pawmi - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Pawmi,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Pawmot - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
2,Tadbulb - 077/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Tadbulb - 078/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Wattrel - 080/193,Pokemon,SV02: Paldea Evolved,$0.10,$0.25,$1.63
1,Wattrel - 081/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Kilowattrel - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.05,$0.16,$4.99
2,Kilowattrel,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Jigglypuff,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Wigglytuff - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.02,$0.16,$4.99
1,Slowpoke,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
2,Misdreavus,Pokemon,SV02: Paldea Evolved,$0.01,$0.06,$1.63
1,Mismagius - 088/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Gothita,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
3,Gothitelle,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
3,Sandygast - 095/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
3,Palossand,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Ceruledge - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.19,$4.99
1,Rabsca - 099/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$2.00
1,Tinkatink - 100/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Mankey,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Primeape,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Primeape - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.18,$4.99
1,Paldean Tauros - 108/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.07,$0.20,$4.99
2,Paldean Tauros - 108/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.11,$1.63
1,Larvitar - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Larvitar,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
2,Pupitar,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Hariyama - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.12,$4.99
1,Croagunk,Pokemon,SV02: Paldea Evolved,$0.01,$0.06,$1.63
1,Rockruff,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Falinks,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Nacli - 121/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Garganacl - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Glimmet,Pokemon,SV02: Paldea Evolved,$0.02,$0.10,$1.63
1,Glimmet - 125/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.18,$4.99
1,Glimmet - 125/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Calamitous Snowy Mountain - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.17,$4.99
1,Calamitous Wasteland - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.16,$4.99
1,Choice Belt - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.16,$4.99
2,Dendra - 179/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Falkner - 180/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Giacomo,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Great Ball - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.16,$4.99
1,Great Ball,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.95
1,Grusha - 184/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Grusha - 184/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$2.95
1,Saguaro - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Corviknight - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.16,$4.99
1,Corviknight,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Reversal Energy - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.30,$0.82,$5.00
1,Girafarig,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Dudunsparce,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Wingull,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Wingull - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.12,$4.99
1,Pelipper - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.18,$4.99
1,Slakoth,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Slaking - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
2,Tandemaus - 166/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Tandemaus - 167/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Maushold,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Maushold - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.02,$0.20,$4.99
2,Flamigo,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
3,Murkrow,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Sneasel,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
2,Weavile - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.13,$4.99
1,Quaxly - 206/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$3.00,$4.00,$50.00
1,Sableye - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Seviper,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
2,Deino,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Zweilous,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Hydreigon - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.20,$4.99
1,Maschiff - 142/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Mabosstiff - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.04,$0.17,$4.99
1,Mabosstiff,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$2.00
1,Shroodle,Pokemon,SV02: Paldea Evolved,$0.02,$0.10,$1.63
1,Shroodle - 145/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Bombirdier,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Saguaro - 255/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.99,$1.98,$50.00
1,Tinkaton ex - 262/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$14.80,$17.40,$63.00
1,Giacomo - 267/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$4.84,$6.99,$350.00
1,Litleo,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
1,Evoltile Gephyro - [1st Edition],YuGiOh,Photon Shockwave,$0.04,$0.25,$10.09
1,Number 10: Illumiknight - [1st Edition],YuGiOh,Photon Shockwave,$0.25,$0.50,$4.00
1,Rallis the Star Bird - [1st Edition],YuGiOh,Power of the Duelist,$0.05,$0.25,$0.99
1,Neo Space - [Unlimited],YuGiOh,Power of the Duelist,$0.54,$0.95,$3.11
1,Zera the Mant - [Unlimited],YuGiOh,Premium Pack 1,$0.17,$0.50,"$1,000.21"
1,Judgment Dragon - [Unlimited],YuGiOh,Ra Yellow Mega Pack,$0.40,$0.55,$2.00
1,Woodborg Inpachi - [1st Edition],YuGiOh,Rise of Destiny,$0.03,$0.25,$0.99
1,Mighty Guard - [Unlimited],YuGiOh,Rise of Destiny,$0.03,$0.24,$0.75
