,Qty,Min,Avg,High
Have,5317,"$1,260.12","$2,684.49","$632,687.95"
Have,Name,Game,Set,Low,Mid,High
1,7 Colored Fish - [Unlimited],YuGiOh,Metal Raiders,$0.06,$0.39,$1.49
1,Crawling Dragon - [Unlimited],YuGiOh,Metal Raiders,$0.03,$0.37,$2.10
1,Cyber Saurus - [Unlimited],YuGiOh,Metal Raiders,$0.02,$0.45,$1.75
1,Dark Elf - [Unlimited],YuGiOh,Metal Raiders,$0.29,$1.20,$5.00
1,Doma The Angel of Silence - [Unlimited],YuGiOh,Metal Raiders,$0.03,$0.25,$1.00
1,Ryu-Kishin Powered - [Unlimited],YuGiOh,Metal Raiders,$0.03,$0.25,$1.00
1,Musician King - [Unlimited],YuGiOh,Metal Raiders,$0.18,$0.50,$1.65
1,Prevent Rat - [1st Edition],YuGiOh,Metal Raiders,$0.23,$0.66,$1.69
1,Rabid Horseman - [Unlimited],YuGiOh,Metal Raiders,$0.15,$0.45,$1.19
1,Sword of Deep-Seated - [Unlimited],YuGiOh,Metal Raiders,$0.05,$0.36,$1.19
1,Kurivolt - [Unlimited],YuGiOh,Order of Chaos,$0.07,$0.25,"$10,000.00"
1,Darklon - [Unlimited],YuGiOh,Order of Chaos,$0.02,$0.25,$1.75
1,Photon Leo - [Unlimited],YuGiOh,Order of Chaos,$0.05,$0.25,$1.70
1,Aqua Armor Ninja - [Unlimited],YuGiOh,Order of Chaos,$0.07,$0.25,$1.10
1,Wind-Up Honeybee - [1st Edition],YuGiOh,Order of Chaos,$0.05,$0.25,$1.00
1,Masked Ninja Ebisu - [Unlimited],YuGiOh,Order of Chaos,$0.10,$0.25,$1.70
1,Primordial Soup - [Unlimited],YuGiOh,Order of Chaos,$0.02,$0.25,$1.10
1,Counterforce - [Unlimited],YuGiOh,Order of Chaos,$0.03,$0.24,$10.00
1,Zenmailstrom - [Unlimited],YuGiOh,Order of Chaos,$0.05,$0.24,$1.75
1,Degen-Force - [1st Edition],YuGiOh,Order of Chaos,$0.03,$0.25,$1.00
1,Interplanetarypurplythorny Dragon - [Unlimited],YuGiOh,Order of Chaos,$0.05,$0.25,"$10,000.00"
1,Photon Trident - [Unlimited],YuGiOh,Order of Chaos,$0.01,$0.25,$1.10
1,Danipon - [Unlimited],YuGiOh,Order of Chaos,$0.04,$0.25,$1.10
2,Koalo-Koala - [Unlimited],YuGiOh,Order of Chaos,$0.10,$0.25,$5.19
1,Skull Invitation - [Unlimited],YuGiOh,Pharaoh's Servant,$0.10,$0.35,"$10,000.00"
1,The Regulation of Tribe - [1st Edition],YuGiOh,Pharaoh's Servant,$0.12,$0.28,$1.00
1,Twin-Headed Fire Dragon - [1st Edition],YuGiOh,Pharaoh's Servant,$0.10,$0.40,$0.99
1,Rain of Mercy - [Unlimited],YuGiOh,Pharaoh's Servant,$0.04,$0.25,$1.10
2,Overdrive - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.18,$0.99
1,Mr. Volcano - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.18,$1.70
1,Sword Hunter - [Unlimited],YuGiOh,Pharaoh's Servant,$0.05,$0.30,$0.99
1,Fairy Meteor Crush - [Unlimited],YuGiOh,Pharaoh's Servant,$0.18,$0.60,$2.00
2,4-Starred Ladybug of Doom - [Unlimited],YuGiOh,Pharaoh's Servant,$0.02,$0.22,$1.32
1,Deepsea Warrior - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.23,$1.00
1,7 Completed - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.25,$1.25
1,Bite Shoes - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.20,$1.10
1,Cold Wave - [Unlimited],YuGiOh,Pharaoh's Servant,$0.25,$0.75,$4.27
1,Gust - [Unlimited],YuGiOh,Pharaoh's Servant,$0.02,$0.20,$1.70
1,Gradius - [Unlimited],YuGiOh,Pharaoh's Servant,$0.04,$0.27,$1.00
1,Insect Barrier - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.26,$1.80
2,Insect Imitation - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.25,$4.29
1,Invitation to a Dark Sleep - [Unlimited],YuGiOh,Pharaoh's Servant,$0.01,$0.15,$1.25
1,Magic Drain - [Unlimited],YuGiOh,Pharaoh's Servant,$0.03,$0.41,$1.51
1,Major Riot - [Unlimited],YuGiOh,Pharaoh's Servant,$0.08,$0.25,$0.99
1,Moisture Creature - [1st Edition],YuGiOh,Pharaonic Guardian,$0.23,$0.52,$1.99
1,Gravekeeper's Vassal - [Unlimited],YuGiOh,Pharaonic Guardian,$0.01,$0.25,$3.00
1,Book of Taiyou - [Unlimited],YuGiOh,Pharaonic Guardian,$2.30,$3.16,$6.23
1,Charm of Shabti - [Unlimited],YuGiOh,Pharaonic Guardian,$0.07,$0.25,$1.00
1,Dark Room of Nightmare - [Unlimited],YuGiOh,Pharaonic Guardian,$1.50,$2.41,$17.43
1,Secret Pass to the Treasures - [Unlimited],YuGiOh,Pharaonic Guardian,$0.03,$0.24,$1.30
1,Nightmare Horse - [Unlimited],YuGiOh,Pharaonic Guardian,$0.39,$0.89,$3.50
1,Tutan Mask - [Unlimited],YuGiOh,Pharaonic Guardian,$0.05,$0.25,$5.08
1,Darumaka,Pokemon,SM - Unbroken Bonds,$0.04,$0.20,$1.15
1,Litten (26),Pokemon,SM - Unbroken Bonds,$0.04,$0.20,$1.14
1,Poliwag (36),Pokemon,SM - Unbroken Bonds,$0.04,$0.20,$1.14
1,Poliwag (37),Pokemon,SM - Unbroken Bonds,$0.05,$0.21,$1.18
1,Tentacool,Pokemon,SM - Unbroken Bonds,$0.04,$0.20,$1.12
1,Tentacruel,Pokemon,SM - Unbroken Bonds,$0.01,$0.25,$5.00
1,Seel,Pokemon,SM - Unbroken Bonds,$0.01,$0.25,$1.14
1,Froakie,Pokemon,SM - Unbroken Bonds,$0.03,$0.21,$1.19
1,Frogadier,Pokemon,SM - Unbroken Bonds,$0.03,$0.25,$1.13
2,Pyukumuku,Pokemon,SM - Unbroken Bonds,$0.15,$0.25,$1.28
1,Pikachu,Pokemon,SM - Unbroken Bonds,$0.08,$0.39,$1.37
1,Geodude,Pokemon,SM - Unbroken Bonds,$0.03,$0.24,$1.14
1,Rhyhorn (92),Pokemon,SM - Unbroken Bonds,$0.04,$0.20,$1.60
1,Rhyhorn (93),Pokemon,SM - Unbroken Bonds,$0.01,$0.20,$1.14
1,Rhydon,Pokemon,SM - Unbroken Bonds,$0.10,$0.24,$1.24
1,Lairon,Pokemon,SM - Unbroken Bonds,$0.04,$0.20,$1.14
1,Meltan,Pokemon,SM - Unbroken Bonds,$0.01,$0.20,$1.14
1,Togekiss - [Holofoil],Pokemon,SM - Unbroken Bonds,$0.24,$0.75,$1.99
2,Meowth,Pokemon,SM - Unbroken Bonds,$0.08,$0.24,$5.00
1,Dust Island,Pokemon,SM - Unbroken Bonds,$0.07,$0.25,$1.17
1,Fairy Charm Ability,Pokemon,SM - Unbroken Bonds,$0.02,$0.20,$1.13
1,Arcane Barrier - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.02,$0.24,$2.00
1,Axe Raider - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.06,$0.25,$0.65
2,Amazoness Trainee - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.09,$0.25,$1.15
1,Robbin' Zombie - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.03,$0.24,$2.00
1,Sword of Dark Destruction - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.12,$0.25,$1.18
2,High Tide Gyojin - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.05,$0.24,$1.10
1,Imairuka - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.05,$0.25,$1.00
1,Water Hazard - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.18,$0.29,$0.75
1,Sonic Duck - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.18,$0.25,$1.23
2,Infernity Beast - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.02,$0.24,$11.50
1,Ready for Intercepting - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.04,$0.25,$2.00
1,The Forceful Checkpoint - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.22,$1.01,$4.20
1,It's My Lucky Day! - [1st Edition],YuGiOh,Speed Duel: Attack from the Deep,$0.40,$0.76,$1.06
1,Marincess Sea Star - [1st Edition],YuGiOh,Rising Rampage,$0.04,$0.25,$10.05
1,Flawless Perfection of the Tenyi - [1st Edition],YuGiOh,Rising Rampage,$0.10,$0.35,$1.00
1,Yanmega,Pokemon,SM - Unified Minds,$0.08,$0.25,$5.00
1,Shroomish,Pokemon,SM - Unified Minds,$0.03,$0.20,$4.99
1,Dwebble,Pokemon,SM - Unified Minds,$0.05,$0.20,$4.99
2,Fomantis,Pokemon,SM - Unified Minds,$0.04,$0.20,$4.99
1,Lurantis,Pokemon,SM - Unified Minds,$0.11,$0.25,$4.99
2,Steenee,Pokemon,SM - Unified Minds,$0.10,$0.21,$5.00
1,Fletchinder,Pokemon,SM - Unified Minds,$0.03,$0.18,$4.99
1,Snover,Pokemon,SM - Unified Minds,$0.04,$0.15,$4.99
1,Tynamo (64),Pokemon,SM - Unified Minds,$0.04,$0.20,$5.00
1,Cresselia,Pokemon,SM - Unified Minds,$0.07,$0.25,$4.99
1,Munna,Pokemon,SM - Unified Minds,$0.04,$0.20,$4.99
2,Doublade,Pokemon,SM - Unified Minds,$0.08,$0.25,$4.99
1,Poipole,Pokemon,SM - Unified Minds,$0.06,$0.25,$4.99
2,Heracross,Pokemon,SM - Unified Minds,$0.07,$0.24,$4.99
1,Riolu (116),Pokemon,SM - Unified Minds,$0.08,$0.24,$4.99
1,Cottonee,Pokemon,SM - Unified Minds,$0.04,$0.25,$5.00
1,Dedenne,Pokemon,SM - Unified Minds,$0.05,$0.25,$4.99
5,Fraxure,Pokemon,SM - Unified Minds,$0.04,$0.25,$4.99
1,Druddigon,Pokemon,SM - Unified Minds,$0.02,$0.20,$4.99
3,Tauros,Pokemon,SM - Unified Minds,$0.05,$0.24,$4.99
1,Audino,Pokemon,SM - Unified Minds,$0.04,$0.25,$4.99
1,Tornadus,Pokemon,SM - Unified Minds,$0.07,$0.25,$5.00
1,Rokket Recharger - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$1.95,$2.77,$19.99
1,Exploderokket Dragon - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.06,$0.25,$1.10
1,Checksum Dragon - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.05,$0.25,$1.06
1,Link Turret - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.04,$0.25,$1.06
1,Mirror Force Launcher - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.08,$0.25,$10.22
1,Mirror Force - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.59,$0.89,$3.99
1,Magic Cylinder - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.58,$1.00,$1.99
1,Triple Burst Dragon - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.39,$0.65,$2.00
1,Booster Dragon - [1st Edition],YuGiOh,Structure Deck: Rokket Revolt,$0.01,$0.25,$10.27
1,Caterpie,Pokemon,Hidden Fates,$0.01,$0.12,$2.00
1,Paras,Pokemon,Hidden Fates,$0.01,$0.12,$2.00
2,Psyduck,Pokemon,Hidden Fates,$0.01,$0.13,$1.10
1,Slowpoke,Pokemon,Hidden Fates,$0.01,$0.13,$1.04
1,Staryu,Pokemon,Hidden Fates,$0.01,$0.12,$1.03
1,Magikarp,Pokemon,Hidden Fates,$0.02,$0.17,$1.01
2,Pikachu,Pokemon,Hidden Fates,$0.01,$0.25,$4.39
2,Ekans (25),Pokemon,Hidden Fates,$0.01,$0.13,$1.00
4,Ekans (26),Pokemon,Hidden Fates,$0.01,$0.12,$1.00
2,Koffing,Pokemon,Hidden Fates,$0.01,$0.12,$1.00
1,Geodude,Pokemon,Hidden Fates,$0.01,$0.10,$1.04
2,Jigglypuff,Pokemon,Hidden Fates,$0.03,$0.15,$1.02
3,Farfetch'd,Pokemon,Hidden Fates,$0.01,$0.15,$1.04
2,Eevee (49),Pokemon,Hidden Fates,$0.02,$0.15,$1.02
2,Brock's Grit,Pokemon,Hidden Fates,$0.04,$0.15,$1.00
1,Misty's Cerulean City Gym,Pokemon,Hidden Fates,$0.01,$0.11,$1.11
1,Predaplant Drosophyllum Hydra - [1st Edition],YuGiOh,Legendary Duelists: Immortal Destiny,$0.04,$0.25,$0.88
1,Dinowrestler Martial Ampelo - [1st Edition],YuGiOh,Chaos Impact,$0.02,$0.25,$5.15
1,Tangrowth,Pokemon,SM - Cosmic Eclipse,$0.08,$0.23,$1.09
1,Natu,Pokemon,SM - Cosmic Eclipse,$0.01,$0.15,$2.00
1,Stufful,Pokemon,SM - Cosmic Eclipse,$0.02,$0.15,$1.03
1,Eevee V - SWSH065 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.89,$1.99,$19.99
1,Flareon V - SWSH149 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.20,$2.49,$12.95
1,Vaporeon V - SWSH150 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.49,$2.55,$12.95
1,Jolteon V - SWSH151 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.73,$1.97,$13.99
1,Professor Burnet - SWSH167,Pokemon,SWSH: Sword & Shield Promo Cards,$0.04,$0.37,$19.99
1,Bulbasaur - SWSH231 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.69,$2.63,$6.00
1,Hisuian Electrode V - SWSH294 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.20,$0.99,$3.20
1,Dark Sylveon V - SWSH134 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.29,$1.00,$50.00
1,Leafeon V - SWSH194 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.40,$1.00,$10.00
1,Glaceon V - SWSH196 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.48,$1.00,$9.95
1,Lucario VSTAR - SWSH214 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.75,$1.55,$99.99
1,Lucario V - SWSH213 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.83,$1.32,$10.00
1,Rowlet - SWSH220 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.09,$0.25,$4.99
1,Cyndaquil - SWSH221 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.09,$0.25,$4.99
1,Oshawott - SWSH222 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.05,$0.24,$4.99
1,Espeon V - SWSH201 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.50,$1.02,$5.95
1,Sylveon V - SWSH202 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.50,$1.00,$9.99
1,Umbreon V - SWSH203 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.25,$1.97,$7.16
1,Radiant Eevee - SWSH230 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$3.99,$5.99,$49.99
1,Zacian V (Shiny) - SWSH292 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.75,$1.72,$14.97
1,Zamazenta V (Shiny) - SWSH293 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.50,$1.40,$11.50
1,Morpeko V-Union (SWSH287-290) (Set of 4) - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.01,$1.50,$15.00
1,Roselia (002),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Cottonee,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Grookey (010),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Grookey (011),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Thwackey (012),Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.15,$5.00
2,Rillaboom (014) - [Holofoil],Pokemon,SWSH01: Sword & Shield Base Set,$0.05,$0.27,$2.57
2,Blipbug (016),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Eldegoss,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
3,Salandit,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Salazzle,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Scorbunny (030),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.05
1,Scorbunny (031),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Raboot (032),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.16,$5.00
2,Cinderace (034) - [Holofoil],Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.36,$3.22
2,Sizzlipede (037),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Krabby (042),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Kingler,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.17,$5.00
1,Goldeen (046),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Seaking,Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.15,$5.00
1,Sobble (054),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.11,$5.00
1,Sobble (055),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Drizzile (056),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.29,$7.95
1,Drizzile (057),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Chewtle,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Pikachu,Pokemon,SWSH01: Sword & Shield Base Set,$0.03,$0.20,$4.00
2,Chinchou (067),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Chinchou (068),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
4,Joltik,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Yamper (073),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Yamper (074),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Pincurchin,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Haunter,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.20,$5.00
3,Diglett,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.01
1,Dugtrio,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
2,Hitmonlee,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.20,$5.00
1,Sudowoodo - [Reverse Holofoil],Pokemon,SWSH01: Sword & Shield Base Set,$0.20,$0.45,$1.24
1,Sudowoodo,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.13,$5.00
1,Baltoy (102),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Mudbray,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Silicobra (108),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.01
1,Clobbopus (111),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Galarian Zigzagoon,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.20,$5.00
2,Galarian Linoone,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Nickit,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Galarian Meowth,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.00
3,Ferroseed,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Ferrothorn,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Bisharp,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Cufant,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Hoothoot,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Minccino (145),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
3,Minccino (146),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.11,$5.00
1,Rookidee,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Wooloo (153),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Bede,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.17,$5.00
1,Big Charm,Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.20,$5.00
1,Crushing Hammer,Pokemon,SWSH01: Sword & Shield Base Set,$0.03,$0.20,$5.00
1,Hop,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$1.25
1,Hyper Potion,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.25,$1.25
2,Metal Saucer,Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.20,$5.00
1,Poke Kid,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.17,$5.00
1,Quick Ball,Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.25,$5.00
2,Rotom Bike,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.14,$5.00
2,Switch,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.19,$5.00
1,Team Yell Grunt,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.14,$1.07
2,Vitality Band,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Caterpie,Pokemon,SWSH02: Rebel Clash,$0.01,$0.15,$5.00
1,Scyther,Pokemon,SWSH02: Rebel Clash,$0.02,$0.15,$5.00
1,Phantump,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Flapple - [Holofoil],Pokemon,SWSH02: Rebel Clash,$0.03,$0.50,$3.95
1,Vulpix,Pokemon,SWSH02: Rebel Clash,$0.02,$0.11,$5.00
1,Galarian Mr. Mime,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Magikarp,Pokemon,SWSH02: Rebel Clash,$0.01,$0.13,$5.00
1,Galarian Darumaka,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Shinx,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Luxray - [Holofoil],Pokemon,SWSH02: Rebel Clash,$0.17,$0.32,$3.95
2,Charjabug,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
1,Natu,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Galarian Corsola,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Palossand,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
2,Hatenna,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Hattrem,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Dreepy,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Drakloak,Pokemon,SWSH02: Rebel Clash,$0.01,$0.13,$5.00
1,Galarian Farfetch'd,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Meditite,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Galarian Yamask,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Carkol,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Vullaby,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Bronzong,Pokemon,SWSH02: Rebel Clash,$0.01,$0.15,$5.00
1,Chatot,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
1,Pidove,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Bewear,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
1,Cursed Shovel,Pokemon,SWSH02: Rebel Clash,$0.01,$0.20,$5.00
1,Milo,Pokemon,SWSH02: Rebel Clash,$0.01,$0.15,$7.99
1,Oleana,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
1,Horror P Energy,Pokemon,SWSH02: Rebel Clash,$0.20,$0.56,$5.00
1,Melffy Fenny - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.25,$1.08
1,Fluffal Dolphin - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.30,$1.18
1,Machina Resavenger - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.25,$1.01
1,Dracoon Lamp - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$10.03
1,Frightfur Cruel Whale - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.30,$1.40
1,Drill Driver Vespenato - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.25,$1.00
1,Dogmatika Encounter - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$1.00
1,Junk Sleep - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$10.14
1,Performapal Card Gardna - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$10.10
1,D/D Ark - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.21,$1.00
1,Paras,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Pansage,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
2,Simisage,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Rowlet,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Dartrix,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$60.00
1,Wimpod,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Pansear,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
2,Galarian Mr. Mime,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Billowing Smoke,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$1.01
1,Bird Keeper,Pokemon,SWSH03: Darkness Ablaze,$0.03,$0.20,$5.00
1,Cape of Toughness,Pokemon,SWSH03: Darkness Ablaze,$0.04,$0.21,$2.00
1,Glimwood Tangle,Pokemon,SWSH03: Darkness Ablaze,$0.03,$0.20,$2.00
1,Kabu,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.15,$2.00
2,Pokemon Breeder's Nurturing,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.19,$1.10
2,Rare Fossil,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.15,$1.10
1,Spikemuth,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.15,$5.00
1,Struggle Gloves,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Relicanth,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Sentret,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
